zpid,Zip,cluster_label,cluster_description,PC1,PC2,PhotoLink
29505142,78739,1,Family and Features,3.408865229,-1.234499697,https://photos.zillowstatic.com/fp/7c4ff338e58d305e8eed2aca1cd8ad5b-p_f.jpg
2094282548,78703,1,Family and Features,2.478953432,2.635555032,https://photos.zillowstatic.com/fp/9393a97e486736e4db13f168491f170b-p_f.jpg
29335046,78703,1,Family and Features,2.67527567,-1.029264004,https://photos.zillowstatic.com/fp/b4cdb979a0c59ad4183a18368ce8eb8a-p_f.jpg
29505140,78739,1,Family and Features,1.921174271,-0.808198534,https://photos.zillowstatic.com/fp/167c5989bfc2bf4cf7f3951e3f9e2cbe-p_f.jpg
29499761,78749,1,Family and Features,1.655083087,-2.52430222,https://photos.zillowstatic.com/fp/3ccdc07b9243eaffffaf8d446532d72b-p_f.jpg
29326492,78746,1,Family and Features,5.983691107,-0.125204041,https://photos.zillowstatic.com/fp/144a77ba08f9a5559c3706bd1f794ed9-p_f.jpg
29508138,78739,1,Family and Features,2.304117132,2.034917614,https://photos.zillowstatic.com/fp/859b20e562807c89e3f0cc1573dff3b2-p_f.jpg
29505138,78739,1,Family and Features,1.187464752,2.743750263,https://photos.zillowstatic.com/fp/6834a7782c6ed28bd8962e83431bea58-p_f.jpg
80108636,78739,1,Family and Features,2.356737761,-2.756421656,https://photos.zillowstatic.com/fp/7af1db900cd7f816bb0a8c3bb583ba7d-p_f.jpg
29505131,78739,1,Family and Features,1.729299392,2.277876851,https://photos.zillowstatic.com/fp/da871c031c3bceb27b6fa5d93e150864-p_f.jpg
29508123,78739,1,Family and Features,1.579494073,2.815281887,https://photos.zillowstatic.com/fp/fd8dfa42d56dd0f488270b4006ef3625-p_f.jpg
29496252,78749,1,Family and Features,1.157452267,2.591364796,https://photos.zillowstatic.com/fp/df1e4f4b8390f381293906ed9479a2f2-p_f.jpg
29505115,78739,1,Family and Features,2.069990563,2.983183417,https://photos.zillowstatic.com/fp/ddbb813144c61bbb6148d75c44c3b8de-p_f.jpg
64903114,78739,1,Family and Features,1.534296865,2.227889005,https://photos.zillowstatic.com/fp/8b0100cd0e082de6b8c395545a91d0b5-p_f.jpg
29502113,78739,1,Family and Features,2.148585575,-0.936594789,https://photos.zillowstatic.com/fp/a954bd067b0836df0c79f25c11b2dd8a-p_f.jpg
29335399,78703,1,Family and Features,1.922070663,-0.749895509,https://photos.zillowstatic.com/fp/252b6d96d93739e70251d485fffb605b-p_f.jpg
29508108,78739,1,Family and Features,2.813713801,-1.275632315,https://photos.zillowstatic.com/fp/2f15282e3450ac551691e221560d0ea8-p_f.jpg
29332024,78703,1,Family and Features,1.873355291,2.133981993,https://photos.zillowstatic.com/fp/b1cec540d43bd759a5186367b0783ae1-p_f.jpg
29496246,78749,1,Family and Features,1.098841364,-0.884850593,https://photos.zillowstatic.com/fp/2f58d100caa5a80323488cf4544cd57d-p_f.jpg
29505105,78739,1,Family and Features,2.12641044,-0.377406849,https://photos.zillowstatic.com/fp/9496fef792cb3b7753124570d1f3f36d-p_f.jpg
64914098,78739,1,Family and Features,3.594332189,-0.39008383,https://photos.zillowstatic.com/fp/5476325865233d2be392946a99f3511d-p_f.jpg
29496245,78749,1,Family and Features,0.828838739,0.894323179,https://photos.zillowstatic.com/fp/67428561c3e5118360b672d6be795914-p_f.jpg
249078595,78739,1,Family and Features,2.345642319,-0.315962913,https://photos.zillowstatic.com/fp/52dbe3996408fe3163881e4115fd3751-p_f.jpg
29505094,78739,1,Family and Features,1.007210226,2.694525062,https://photos.zillowstatic.com/fp/2eebf17da5bd74596503193b989241fb-p_f.jpg
29496742,78749,1,Family and Features,2.675358343,-0.700214136,https://photos.zillowstatic.com/fp/66a05a1f99da4893751fb03fc2252fbe-p_f.jpg
29508090,78739,1,Family and Features,1.247126244,2.765510299,https://photos.zillowstatic.com/fp/19520d7506c8037f9c1b3504e1e25e01-p_f.jpg
29327392,78703,1,Family and Features,2.03354086,-1.178414815,https://photos.zillowstatic.com/fp/0be728a32a0d7c78af5713e83f6958fc-p_f.jpg
29505084,78739,1,Family and Features,1.382753599,2.787727848,https://photos.zillowstatic.com/fp/7454f1f3c66cb82f6a62502f3fc5c192-p_f.jpg
119615580,78739,1,Family and Features,3.155550215,-1.002111158,https://photos.zillowstatic.com/fp/1f523d21be5a462bfdafbebe47a58133-p_f.jpg
29510577,78739,1,Family and Features,2.213075865,1.170011284,https://photos.zillowstatic.com/fp/74867f0540d26f0cd8be69ad0188ce61-p_f.jpg
29335389,78703,1,Family and Features,2.166652768,-0.453386938,https://photos.zillowstatic.com/fp/7c230e7bc1a1e25fbcfc10567c6d4599-p_f.jpg
70335076,78739,1,Family and Features,2.043483557,2.304733736,https://photos.zillowstatic.com/fp/131a8fb4211e24e70c7f3bd4e3ee19d6-p_f.jpg
29508074,78739,1,Family and Features,1.493733277,1.864676706,https://photos.zillowstatic.com/fp/da5b76effb7f7c96240f11a36eb1ba9e-p_f.jpg
64483573,78739,1,Family and Features,2.65683201,-0.017032601,https://photos.zillowstatic.com/fp/ada49e09fa2d5abf63d6f4b2f1b290e6-p_f.jpg
29508071,78739,1,Family and Features,1.748967747,2.906401729,https://photos.zillowstatic.com/fp/09f363af4d52813faf30ae0a52e58638-p_f.jpg
29502071,78739,1,Family and Features,0.924970926,1.494420244,https://photos.zillowstatic.com/fp/afd63053d2f845d26c31c2fcd923236c-p_f.jpg
64719718,78749,1,Family and Features,2.30960366,-0.905751341,https://photos.zillowstatic.com/fp/649bfa76cf0b60bb5a044ff6da7cf2cb-p_f.jpg
83829070,78739,1,Family and Features,2.13212167,-0.175280363,https://photos.zillowstatic.com/fp/e6ff6fadc244b36f54d222e22c97c005-p_f.jpg
29502070,78739,1,Family and Features,2.78247474,-0.204192863,https://photos.zillowstatic.com/fp/064828bda8e960e2c82d7f17e7693c61-p_f.jpg
29502068,78739,1,Family and Features,2.20358169,-0.296751635,https://photos.zillowstatic.com/fp/65077585a90291cc6b38debf451a2f86-p_f.jpg
64795567,78739,1,Family and Features,4.38119103,-1.251777945,https://photos.zillowstatic.com/fp/31d77712c9f33b7caaed5f3bf219de6e-p_f.jpg
64433565,78739,1,Family and Features,2.702424231,2.530776949,https://photos.zillowstatic.com/fp/bda55d6229ce1f3e39c85962f107ffd0-p_f.jpg
29510564,78739,1,Family and Features,1.095384256,2.717198709,https://photos.zillowstatic.com/fp/56ccd75c2245e34cd359b950aab9a363-p_f.jpg
70343063,78739,1,Family and Features,1.472094369,2.745654168,https://photos.zillowstatic.com/fp/748d7cdacd886ae9ea9feae284ceb907-p_f.jpg
29505063,78739,1,Family and Features,2.022630223,2.043904548,https://photos.zillowstatic.com/fp/ad5e789fceb2051fe3a9213c7ccec613-p_f.jpg
64501561,78739,1,Family and Features,3.976914636,-0.830759707,https://photos.zillowstatic.com/fp/8e79c84949f183a6d34241115f6f53a5-p_f.jpg
29502055,78739,1,Family and Features,1.196767206,2.745398802,https://photos.zillowstatic.com/fp/9f76fc39aa9c7d47e172599e987b5cdc-p_f.jpg
29496197,78749,1,Family and Features,1.730011511,-1.625914985,https://photos.zillowstatic.com/fp/dba9bb84331baf7eb0085f5ad8853084-p_f.jpg
64907049,78739,1,Family and Features,4.222504781,-3.235145962,https://photos.zillowstatic.com/fp/6dedd3390008a0c75cf5027f7d610766-p_f.jpg
29508047,78739,1,Family and Features,1.269931313,-0.00382341,https://photos.zillowstatic.com/fp/00f7601b5dc73851a6dc1b3e0570212e-p_f.jpg
70335046,78739,1,Family and Features,2.058349474,2.906045013,https://photos.zillowstatic.com/fp/9d73bc35655fd516fcb3dc22dd0af42c-p_f.jpg
70335045,78739,1,Family and Features,3.526282193,-0.967993604,https://photos.zillowstatic.com/fp/95b04453ec2624e6ee162efaeab92bae-p_f.jpg
64463044,78739,1,Family and Features,1.738767727,3.573130423,https://photos.zillowstatic.com/fp/ee0606cffa2fa3436241d726a0e50715-p_f.jpg
29508042,78739,1,Family and Features,2.342747295,-0.614809476,https://photos.zillowstatic.com/fp/2d9ea5b39a354e25b183b580488acbc6-p_f.jpg
70335036,78739,1,Family and Features,2.270719175,-1.324130799,https://photos.zillowstatic.com/fp/90f0679f6edc18f5ded65931409e7b3f-p_f.jpg
29505036,78739,1,Family and Features,1.919723729,2.956013969,https://photos.zillowstatic.com/fp/8dd9b01ae965ced781d0bf8413dfbb6e-p_f.jpg
70335033,78739,1,Family and Features,2.011209878,2.895765644,https://photos.zillowstatic.com/fp/e8179827bd03e48a33d811c576f38d15-p_f.jpg
58316531,78739,1,Family and Features,3.286412085,-0.692409006,https://photos.zillowstatic.com/fp/577943f491bf6c03230a8d4499762fb7-p_f.jpg
29505027,78739,1,Family and Features,1.297866385,-0.002402238,https://photos.zillowstatic.com/fp/c08f3f122b7372fed38ab822e6b60553-p_f.jpg
29502027,78739,1,Family and Features,0.750053229,1.051537725,https://photos.zillowstatic.com/fp/647fef389791a6c9422deb98d58bff34-p_f.jpg
29496174,78749,1,Family and Features,1.373659549,-0.508225074,https://photos.zillowstatic.com/fp/d25fd3b5280e4ad34a4267f5a223b937-p_f.jpg
70335025,78739,1,Family and Features,1.789480051,2.546283958,https://photos.zillowstatic.com/fp/79475c7f11e72d0b4b96854089eee98c-p_f.jpg
64465525,78739,1,Family and Features,3.193485544,0.120598717,https://photos.zillowstatic.com/fp/b6a604a05fe026ae006afac7bbf5f8b6-p_f.jpg
58316524,78739,1,Family and Features,2.357769781,0.972719278,https://maps.googleapis.com/maps/api/streetview?location=6704+Back+Bay+Ln%2C+Austin%2C+TX+78739&size=1025x768&key=AIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQ&source=outdoor&&signature=YcPvdHs75sOqYuSqbsVjdAV7K8k=
29502023,78739,1,Family and Features,2.137577922,1.46059203,https://photos.zillowstatic.com/fp/5a17569ada48101d79f3c17388abee83-p_f.jpg
70335022,78739,1,Family and Features,2.117148289,2.921214124,https://photos.zillowstatic.com/fp/bf74eec66e840c27b05d069a5f0f871a-p_f.jpg
64548022,78739,1,Family and Features,2.305077642,2.649955587,https://photos.zillowstatic.com/fp/fb019f3616d69eb203d422f1b7b45839-p_f.jpg
29499653,78749,1,Family and Features,1.475174584,-1.693558139,https://photos.zillowstatic.com/fp/37c8f49617394115973dd5dbc9ca3c26-p_f.jpg
58316515,78739,1,Family and Features,2.606191474,-0.02494104,https://photos.zillowstatic.com/fp/05ecfd7530df898307df46020722f3ce-p_f.jpg
29496151,78749,1,Family and Features,1.598178068,-0.44294096,https://photos.zillowstatic.com/fp/8ca5bdc373030453cb68119c03b6e576-p_f.jpg
29496650,78749,1,Family and Features,1.803372208,-1.061586862,https://photos.zillowstatic.com/fp/0ae0e27cd98ba83d6d554dee8af8baef-p_f.jpg
29505013,78739,1,Family and Features,3.029969835,-0.799793015,https://photos.zillowstatic.com/fp/69e88d6d25735ff1a658114872f0237c-p_f.jpg
119628012,78739,1,Family and Features,3.043729875,-0.170640588,https://photos.zillowstatic.com/fp/5f1dda0f845c64179b4a8e08c7642664-p_f.jpg
29496648,78749,1,Family and Features,1.283158412,1.773747641,https://photos.zillowstatic.com/fp/8fd1e810cabafb5d1fef0b417ae34730-p_f.jpg
29505012,78739,1,Family and Features,2.490500413,-0.838891825,https://photos.zillowstatic.com/fp/ecb2d9b090c84009a36269015d7b283b-p_f.jpg
58316510,78739,1,Family and Features,2.960617132,-1.134732853,https://photos.zillowstatic.com/fp/db241827d3ab7015fdca81f6ccb63684-p_f.jpg
70335009,78739,1,Family and Features,2.034605158,2.90131526,https://photos.zillowstatic.com/fp/014c1a7cbb399ce4d16a4cbffd541865-p_f.jpg
29505009,78739,1,Family and Features,3.239822937,-0.0620476,https://photos.zillowstatic.com/fp/94c4206e1834532923f5bcdaf0463e44-p_f.jpg
29496143,78749,1,Family and Features,1.244470071,-1.77526552,https://photos.zillowstatic.com/fp/3c6ad3f7dab9c2a0d7b3fa93a8f577f0-p_f.jpg
70335005,78739,1,Family and Features,1.979411503,2.883721231,https://photos.zillowstatic.com/fp/f2f805ac7b09a4be74e74c4cef2c3d29-p_f.jpg
64821005,78739,1,Family and Features,1.042999425,2.636116583,https://photos.zillowstatic.com/fp/1f2ffc2f0c4457d6c5650dc3ed4d20e7-p_f.jpg
58316504,78739,1,Family and Features,2.803108684,-0.621779069,https://photos.zillowstatic.com/fp/e47aa35651fff0209cda3ee1c0d0c126-p_f.jpg
70335001,78739,1,Family and Features,2.810273486,1.869777101,https://photos.zillowstatic.com/fp/884826fdff3e8017d9a594681946ef52-p_f.jpg
29499619,78749,1,Family and Features,0.856978105,-0.349034114,https://photos.zillowstatic.com/fp/f1f4eafde6031ba4dbbbb1a14f45e3d6-p_f.jpg
29496498,78749,1,Family and Features,2.427901508,-0.903461572,https://photos.zillowstatic.com/fp/9dc8c98f6b340d54828dae69a73ddaa5-p_f.jpg
29496497,78749,1,Family and Features,1.600191809,2.823435739,https://photos.zillowstatic.com/fp/e1f669105a489f5537e8b4ab3886a382-p_f.jpg
64526469,78739,1,Family and Features,2.030221606,0.131698177,https://photos.zillowstatic.com/fp/a9c1dd80c8073ff349155ea586493ac8-p_f.jpg
29499772,78749,1,Family and Features,1.460092164,-1.704523206,https://photos.zillowstatic.com/fp/a1335f52d74d96b817eb2f23ec1036e0-p_f.jpg
79980966,78739,1,Family and Features,2.843493549,-0.821615397,https://photos.zillowstatic.com/fp/c69a12f8887837183f391696ea156fd9-p_f.jpg
29496611,78749,1,Family and Features,1.988511895,0.129959688,https://photos.zillowstatic.com/fp/066603f71c582755c3f398686613a493-p_f.jpg
70330956,78749,1,Family and Features,2.509957074,1.533270997,https://photos.zillowstatic.com/fp/97ef4d22ba6bb97a9bd95b397d09e828-p_f.jpg
64612108,78749,1,Family and Features,2.593104833,-0.659462806,https://photos.zillowstatic.com/fp/a16485d70aaf3015942090149da2ed9b-p_f.jpg
29496954,78749,1,Family and Features,0.803829446,-0.138298494,https://photos.zillowstatic.com/fp/3d6b573a3b8de798005edf3fc74d31a8-p_f.jpg
29496606,78749,1,Family and Features,1.676055245,0.078278076,https://photos.zillowstatic.com/fp/7e98f5e11fe2325cf6ef075ef315297d-p_f.jpg
70330952,78749,1,Family and Features,1.709828747,2.832247034,https://photos.zillowstatic.com/fp/149c7237c5bda7d5bda7e5a631fbd796-p_f.jpg
29496948,78749,1,Family and Features,2.204891401,0.189435628,https://photos.zillowstatic.com/fp/d4c81c48dda0d4595ce68515964ff4e2-p_f.jpg
29496941,78749,1,Family and Features,1.642633842,2.798478102,https://photos.zillowstatic.com/fp/e42a80bea7f13545dad8a7be99b12212-p_f.jpg
29499592,78749,1,Family and Features,1.069997808,-1.787578783,https://photos.zillowstatic.com/fp/0b3b0a3a8980db2a99db02febd93bc50-p_f.jpg
70334920,78739,1,Family and Features,3.307388858,-1.374423635,https://photos.zillowstatic.com/fp/925b7248efa220a17679fc123ff7c510-p_f.jpg
29496920,78749,1,Family and Features,0.932608582,-0.099937904,https://photos.zillowstatic.com/fp/fff28649f13f5cef2d7f30062e47a77b-p_f.jpg
29496909,78749,1,Family and Features,1.559019608,1.881811066,https://photos.zillowstatic.com/fp/ed66fb8faa498df9c7269633b375254a-p_f.jpg
29496906,78749,1,Family and Features,3.489171394,-1.858199013,https://photos.zillowstatic.com/fp/54d373dde7b97ad32c963b38995b8c52-p_f.jpg
64609405,78749,1,Family and Features,2.502096037,2.095647357,https://photos.zillowstatic.com/fp/1543138ec092830384472e9424894fa3-p_f.jpg
29496905,78749,1,Family and Features,1.137711096,1.145845222,https://photos.zillowstatic.com/fp/f57ea171ac8336ba8bd2e38f9c042ddb-p_f.jpg
29496858,78749,1,Family and Features,1.654892815,2.486300378,https://photos.zillowstatic.com/fp/d94f374b999b756d602915bf7bd23e15-p_f.jpg
29491847,78749,1,Family and Features,3.103900999,-0.741963617,https://photos.zillowstatic.com/fp/8db18fc619d48005dd3d0b5f69716e3e-p_f.jpg
29496839,78749,1,Family and Features,1.562974112,2.792867552,https://photos.zillowstatic.com/fp/71fad2616cd4ce7f0a94223a0688619c-p_f.jpg
29499558,78749,1,Family and Features,1.257073379,-1.745770041,https://photos.zillowstatic.com/fp/320da9db2759e7b1e132641af02f5779-p_f.jpg
70342836,78739,1,Family and Features,1.266731171,2.695252105,https://photos.zillowstatic.com/fp/164aa4e8dc805dffaa0b8935d4c05a36-p_f.jpg
58315550,78749,1,Family and Features,1.862591484,-1.571378267,https://photos.zillowstatic.com/fp/348270895a155c4538fc590d1347673d-p_f.jpg
64538336,78739,1,Family and Features,2.175681819,-0.437224412,https://photos.zillowstatic.com/fp/dac279a4692dc34ea0d3ebf179a2fe1f-p_f.jpg
58315548,78749,1,Family and Features,1.02932288,-0.568260869,https://photos.zillowstatic.com/fp/7cc2d2aa7a5ddef9d6ae016e917f9890-p_f.jpg
70342833,78739,1,Family and Features,2.395583022,-0.327837864,https://photos.zillowstatic.com/fp/280564a59ed97d0ba1b5b9d7794ade18-p_f.jpg
29496830,78749,1,Family and Features,3.132245615,-1.436318072,https://photos.zillowstatic.com/fp/dce9dc9900e26316bffb11aaba5ac52c-p_f.jpg
69811325,78749,1,Family and Features,3.788996917,-0.327726708,https://photos.zillowstatic.com/fp/20c61fdd9bde62cf86b63f140b06d492-p_f.jpg
29496823,78749,1,Family and Features,2.899689558,-1.184183616,https://photos.zillowstatic.com/fp/c28f19f66325a478632bfae4a93ef953-p_f.jpg
29496818,78749,1,Family and Features,2.328771631,-0.915714803,https://photos.zillowstatic.com/fp/cade23552a4437fbdf0fe4098eaf2a1c-p_f.jpg
29496034,78749,1,Family and Features,0.867291781,1.793649327,https://photos.zillowstatic.com/fp/09eb10d26598384129b15346a22d5047-p_f.jpg
58315316,78749,1,Family and Features,1.488334756,-1.153442727,https://photos.zillowstatic.com/fp/fde3c0d6800266c751d30fb510357e5e-p_f.jpg
58315309,78749,1,Family and Features,1.777584898,2.868062606,https://photos.zillowstatic.com/fp/cb3eabdc0258c6a40df4436d44d7e707-p_f.jpg
58315305,78749,1,Family and Features,4.031527543,-0.826237624,https://photos.zillowstatic.com/fp/36a1d47ddbd4adb04b11a2c1fbff2e1a-p_f.jpg
58315302,78749,1,Family and Features,3.908875173,-1.514884812,https://photos.zillowstatic.com/fp/001fc0449b3205bda40b41696d92a8e2-p_f.jpg
251027801,78739,1,Family and Features,1.338220232,3.890585464,https://photos.zillowstatic.com/fp/e40b6d82084a779ae59682c09ad3b5d3-p_f.jpg
58315786,78739,1,Family and Features,1.36125287,-0.943177608,https://photos.zillowstatic.com/fp/a856bd268314e4e7d4622598099526b9-p_f.jpg
58315785,78739,1,Family and Features,0.805002289,-0.163703955,https://photos.zillowstatic.com/fp/54f8d285f49d8540b6da883b3a68eb96-p_f.jpg
58315284,78749,1,Family and Features,2.51757962,-0.318246697,https://photos.zillowstatic.com/fp/428b2e5609a01bca7b17841bf6cadcbe-p_f.jpg
29491516,78749,1,Family and Features,1.880303291,-0.54226237,https://photos.zillowstatic.com/fp/5b4f977ff9a9c0da94f1aa99bc821fd9-p_f.jpg
58315267,78749,1,Family and Features,1.344624821,2.736674695,https://photos.zillowstatic.com/fp/0248a5c02622e165fef756a703bfb11f-p_f.jpg
58315265,78749,1,Family and Features,3.803960926,-0.852574505,https://photos.zillowstatic.com/fp/1337012dd73b1fff3eb419a4153e1288-p_f.jpg
58315759,78739,1,Family and Features,2.800562382,-0.562795104,https://photos.zillowstatic.com/fp/85c30d7890ffbce0b138998e4a51ff5b-p_f.jpg
64444258,78739,1,Family and Features,2.203103305,-0.516215221,https://photos.zillowstatic.com/fp/e72aafeb4878749d61d1abf62977df58-p_f.jpg
58315755,78739,1,Family and Features,3.653588776,-1.245429665,https://photos.zillowstatic.com/fp/dee0ffe11e4812dc2ea96ef6e9bb8020-p_f.jpg
58315253,78749,1,Family and Features,1.428650168,2.752932138,https://photos.zillowstatic.com/fp/2dd3ba60c87f9a9fd61544a38ab193c8-p_f.jpg
29499508,78749,1,Family and Features,1.122556262,-1.813515395,https://photos.zillowstatic.com/fp/e0e481725eda4eb87bf95d0f63ffb42e-p_f.jpg
29491729,78749,1,Family and Features,1.534314876,-1.449189248,https://photos.zillowstatic.com/fp/600e0d5c0649ff845036da6653e58bcc-p_f.jpg
58187218,78749,1,Family and Features,2.238797897,-0.094830855,https://photos.zillowstatic.com/fp/b8cf1ac98ffd57b8f29ab1a141da9760-p_f.jpg
55291213,78749,1,Family and Features,3.374395372,-1.325088279,https://maps.googleapis.com/maps/api/streetview?location=9508+Hopeland+Dr%2C+Austin%2C+TX+78749&size=1025x768&key=AIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQ&source=outdoor&&signature=O6nL9gYggvqS9iBfIPj9x9HgXTw=
